order_id,order_date,customer_id,sku,product,category,quantity,unit_price,discount_percent,country,channel
ORD-103507,2026-07-03 14:14,C00120,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,United Kingdom,Website
ORD-101475,2025-04-28 20:14,C00302,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UAE,website
ORD-105319,2025-12-20 09:14,C00782,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Saudi Arabia,Website
ORD-101891,2026-05-11 10:14,C00028,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,website
ORD-101612,2025-10-13 10:14,C00175,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,United Arab Emirates,website
ORD-100609,2025-10-24 11:14,C00024,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",0,Saudi Arabia,retail
ORD-104317,2025-05-06 13:14,C00052,SKU-1010,65W GaN charger,Power,3,"Rs 3,900",0,United Arab Emirates,Website
ORD-105421,2025-11-19 12:14,C00025,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,UK,Website
ORD-103831,2025-04-20 11:14,C00057,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UAE,retail
ORD-102465,2026-05-09 19:14,C00017,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Saudi Arabia,website
ORD-104260,2025-06-17 12:14,C00797,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,marketplace
ORD-101599,2025-09-30 18:14,C00025,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,PK,Website
ORD-105815,2025-10-22 19:14,C00872,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,pakistan,retail
ORD-105865,2026-02-14 07:14,C00531,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",0,PK,website
ORD-103413,2025-10-09 18:14,C00610,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Arab Emirates,Website
ORD-101388,2026-01-08 13:14,C00168,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,Saudi Arabia,website
ORD-101886,2025-08-12 16:14,C00033,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,marketplace
ORD-100422,2025-08-16 13:14,C00007,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,Website
ORD-105757,2025-11-24 07:14,C00009,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,United Kingdom,Website
ORD-104695,2026-06-15 13:14,C00020,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,Pakistan,marketplace
ORD-105644,2026-06-01 18:14,C00840,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",0,UAE,Website
ORD-104813,2026-03-27 16:14,C00046,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,Pakistan,retail
ORD-100682,2026-04-05 20:14,C00827,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,PK,retail
ORD-105914,2026-05-04 17:14,C00406,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,website
ORD-105307,2026-04-28 07:14,C00276,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,pakistan,website
ORD-101324,2025-11-22 19:14,C00033,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,UAE,website
ORD-105046,2026-04-20 10:14,C00005,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,retail
ORD-100819,2026-03-12 12:14,C00037,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",5,Pakistan,website
ORD-100612,2026-04-16 13:14,C00411,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,pakistan,Website
ORD-105028,2026-05-24 08:14,C00330,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,retail
ORD-101799,2026-03-27 19:14,C00438,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Pakistan,marketplace
ORD-101449,2025-07-26 20:14,C00046,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,UK,Website
ORD-104660,2025-07-11 16:14,C00563,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,pakistan,marketplace
ORD-105469,2026-03-30 10:14,C00098,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,website
ORD-102675,2025-12-11 14:14,C00397,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,marketplace
ORD-102578,2025-11-25 17:14,C00034,SKU-1002,Wireless mouse,Peripherals,-3,"Rs 2,600",10,United Arab Emirates,website
ORD-104997,2026-05-18 18:14,C00033,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,Website
ORD-104170,2025-05-05 11:14,C00444,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Pakistan,marketplace
ORD-104995,2026-02-05 20:14,C00003,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,Saudi Arabia,retail
ORD-100373,2025-04-13 11:14,C00435,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,retail
ORD-104491,2025-07-25 18:14,C00464,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,Website
ORD-102892,2026-02-11 19:14,C00025,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,pakistan,Website
ORD-103609,2025-09-27 17:14,C00038,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,marketplace
ORD-105995,2026-08-06 07:14,C00641,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-102023,2026-09-10 13:14,C00094,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,marketplace
ORD-100226,2025-07-06 15:14,C00011,SKU-1005,24 inch monitor,Displays,5,"Rs 32,900",10,United Kingdom,retail
ORD-104223,2025-09-27 17:14,C00738,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",5,Saudi Arabia,Website
ORD-105890,2026-02-28 20:14,C00786,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",10,Pakistan,marketplace
ORD-102246,2025-04-22 17:14,C00034,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Arab Emirates,website
ORD-101011,2025-10-07 09:14,C00014,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",5,United Arab Emirates,Website
ORD-103573,2025-04-15 08:14,C00741,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Saudi Arabia,Website
ORD-105505,09/02/2026,C00611,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Pakistan,Website
ORD-104622,2025-03-28 08:14,C00010,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UK,retail
ORD-101248,2026-01-04 11:14,C00523,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,UAE,Website
ORD-105951,2025-11-02 15:14,C00037,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,PK,marketplace
ORD-105932,2025-07-18 12:14,C00202,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,United Kingdom,retail
ORD-105869,2025-07-03 13:14,C00487,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,United Arab Emirates,website
ORD-101337,2026-05-22 08:14,C00003,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,UAE,website
ORD-101028,2025-04-30 15:14,C00015,SKU-1010,65W GaN charger,Power,3,"Rs 3,900",20,United Kingdom,marketplace
ORD-103285,2026-07-17 20:14,C00014,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,pakistan,marketplace
ORD-103690,2026-09-11 14:14,C00419,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,marketplace
ORD-104007,2025-10-24 16:14,C00331,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",20,UK,website
ORD-103046,2026-07-07 19:14,C00055,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,PK,retail
ORD-105072,2026-09-12 16:14,C00059,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",10,UK,retail
ORD-103597,2026-05-02 17:14,C00487,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Pakistan,retail
ORD-105376,2026-08-15 20:14,C00067,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,PK,website
ORD-104801,2025-03-27 10:14,C00792,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,PK,retail
ORD-100184,2026-08-11 20:14,C00529,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,pakistan,website
ORD-102775,2025-10-22 09:14,C00572,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,PK,retail
ORD-102650,2026-06-23 18:14,C00029,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,UAE,retail
ORD-104395,2025-09-19 20:14,C00678,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,PK,Website
ORD-103049,2025-09-13 08:14,C00623,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,United Kingdom,website
ORD-102777,2025-05-04 18:14,C00048,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,retail
ORD-103485,2026-01-20 14:14,C00066,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Kingdom,retail
ORD-100229,2025-06-03 19:14,C00597,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,pakistan,marketplace
ORD-102214,2025-04-16 16:14,C00386,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",0,pakistan,marketplace
ORD-100689,2026-08-22 10:14,C00347,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,Saudi Arabia,retail
ORD-101271,05/07/2026,C00390,SKU-1008,1TB portable SSD,Storage,1,,10,UAE,Website
ORD-104097,2025-06-04 13:14,C00518,SKU-1002,Wireless mouse,Peripherals,-1,"Rs 2,600",0,United Kingdom,Website
ORD-101780,2026-03-05 11:14,C00040,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,website
ORD-103553,2026-07-26 07:14,C00029,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,PK,website
ORD-103158,2026-08-19 13:14,C00100,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,PK,marketplace
ORD-103830,2025-07-18 08:14,C00035,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,Website
ORD-104035,2025-07-24 17:14,C00040,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,United Kingdom,website
ORD-101969,2025-11-09 08:14,C00045,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,pakistan,retail
ORD-101838,2025-12-27 12:14,C00297,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,Website
ORD-100126,2026-03-18 16:14,C00338,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,website
ORD-105990,2026-07-18 17:14,C00873,SKU-1006,Laptop stand,Accessories,-1,"Rs 4,200",0,Saudi Arabia,website
ORD-102037,2025-07-31 15:14,C00243,SKU-1002,Wireless mouse,Peripherals,-1,"Rs 2,600",0,Saudi Arabia,retail
ORD-103592,2025-03-26 17:14,C00734,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UK,marketplace
ORD-103431,2025-06-12 17:14,C00486,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Kingdom,retail
ORD-104509,2026-04-29 11:14,C00232,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UAE,marketplace
ORD-104939,2026-08-15 10:14,C00024,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",5,United Arab Emirates,marketplace
ORD-103593,2026-02-03 18:14,C00643,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,UAE,website
ORD-103846,2026-05-19 17:14,C00456,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,Saudi Arabia,website
ORD-104816,2026-01-30 10:14,C00244,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Kingdom,retail
ORD-105271,2025-10-07 20:14,C00734,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",5,Saudi Arabia,Website
ORD-103610,2026-05-30 13:14,C00028,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,PK,website
ORD-103629,2026-01-31 20:14,C00032,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,website
ORD-102236,2026-03-02 20:14,C00017,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,retail
ORD-100403,2026-06-23 17:14,C00063,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Arab Emirates,retail
ORD-101652,2025-12-29 10:14,C00222,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",10,Pakistan,marketplace
ORD-102193,2025-08-23 14:14,C00019,SKU-1009,Webcam 1080p,Video,3,"Rs 5,400",0,pakistan,retail
ORD-105656,2025-06-29 07:14,C00675,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Pakistan,marketplace
ORD-101503,2026-08-01 20:14,C00009,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",5,PK,Website
ORD-105582,2025-08-13 10:14,C00136,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,marketplace
ORD-103794,2025-06-18 11:14,C00053,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UAE,marketplace
ORD-104568,2026-01-06 09:14,C00054,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Arab Emirates,website
ORD-100152,2025-09-06 11:14,C00047,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,PK,marketplace
ORD-100815,2026-08-16 16:14,C00140,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,website
ORD-105886,2026-01-21 16:14,C00351,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",5,Saudi Arabia,retail
ORD-102945,2025-10-28 20:14,C00052,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,website
ORD-100892,2026-06-16 09:14,C00220,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,website
ORD-103943,2025-06-24 13:14,C00019,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UK,website
ORD-104293,2025-06-01 10:14,C00600,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Kingdom,website
ORD-102008,2025-11-28 15:14,C00425,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",20,UAE,website
ORD-101093,2026-04-29 20:14,C00010,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,website
ORD-105177,2025-06-04 11:14,C00420,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,retail
ORD-103313,2026-01-21 15:14,C00667,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UAE,website
ORD-102711,2025-12-18 17:14,C00704,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",20,UK,Website
ORD-100734,18/06/2026,C00460,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,UAE,Website
ORD-104590,2025-07-16 08:14,C00031,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Arab Emirates,marketplace
ORD-100516,2026-08-08 20:14,C00034,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,Website
ORD-100926,2026-02-15 10:14,C00562,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,retail
ORD-101557,2025-07-09 09:14,C00119,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,Pakistan,retail
ORD-100842,2025-04-03 14:14,C00008,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Arab Emirates,Website
ORD-102414,2026-06-21 11:14,C00241,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UAE,retail
ORD-101532,2026-07-26 18:14,C00118,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,United Kingdom,Website
ORD-104761,2025-04-25 07:14,C00774,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,Pakistan,website
ORD-103332,14/10/2025,C00369,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,marketplace
ORD-102118,2025-07-01 09:14,C00806,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,PK,website
ORD-104572,2026-09-08 12:14,C00173,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Pakistan,Website
ORD-105496,2025-09-30 10:14,C00161,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,pakistan,Website
ORD-103755,2026-07-01 07:14,C00057,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,pakistan,website
ORD-105601,2025-12-14 07:14,C00310,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,UAE,website
ORD-101032,2026-08-11 07:14,C00722,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UK,retail
ORD-102064,2025-05-23 16:14,C00012,SKU-1009,Webcam 1080p,Video,-1,"Rs 5,400",5,United Arab Emirates,Website
ORD-101133,2025-07-12 20:14,C00009,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,Pakistan,Website
ORD-104356,2026-02-20 16:14,C00006,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Kingdom,website
ORD-102867,07/05/2025,C00038,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UAE,website
ORD-103223,2026-08-16 16:14,C00152,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UAE,retail
ORD-105860,2025-12-27 10:14,C00078,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,PK,retail
ORD-104030,2026-01-25 20:14,C00125,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,UK,Website
ORD-104900,2026-05-22 12:14,C00437,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,10,Saudi Arabia,retail
ORD-105136,2025-10-19 15:14,C00674,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",20,United Kingdom,Website
ORD-100706,2026-01-17 14:14,C00578,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",0,Pakistan,Website
ORD-100720,2026-04-03 09:14,C00837,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,marketplace
ORD-104791,2025-05-22 08:14,C00408,SKU-1009,Webcam 1080p,Video,3,"Rs 5,400",5,UAE,retail
ORD-105590,2026-01-13 13:14,C00053,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,website
ORD-103672,2026-02-18 10:14,C00330,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,retail
ORD-104066,2026-07-18 13:14,C00570,SKU-1002,Wireless mouse,Peripherals,3,"Rs 2,600",0,pakistan,website
ORD-101374,2025-05-21 20:14,C00314,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",20,Saudi Arabia,Website
ORD-103138,2026-02-22 15:14,C00448,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,retail
ORD-101473,2025-10-14 11:14,C00012,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Arab Emirates,marketplace
ORD-105738,2026-07-02 08:14,C00030,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,pakistan,marketplace
ORD-104487,2026-08-11 10:14,C00030,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Saudi Arabia,retail
ORD-105913,2025-07-04 12:14,C00032,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,UK,website
ORD-104011,2026-06-16 12:14,C00035,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UAE,retail
ORD-102856,2026-02-19 13:14,C00019,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,UAE,website
ORD-105436,2026-02-06 15:14,C00024,SKU-1010,65W GaN charger,Power,5,"Rs 3,900",5,UAE,marketplace
ORD-102837,2025-08-09 12:14,C00041,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,UK,Website
ORD-101534,2025-04-08 19:14,C00719,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,0,pakistan,retail
ORD-103658,2025-03-24 13:14,C00056,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Saudi Arabia,website
ORD-104858,20/04/2026,C00712,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Saudi Arabia,Website
ORD-102041,2025-04-01 16:14,C00003,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",5,PK,website
ORD-102441,2025-07-20 08:14,C00040,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",10,United Kingdom,retail
ORD-101174,2026-05-22 08:14,C00243,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,marketplace
ORD-102106,2025-08-04 17:14,C00705,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,United Arab Emirates,Website
ORD-102335,2025-06-27 16:14,C00046,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",10,Pakistan,website
ORD-100825,2026-07-10 16:14,C00650,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,5,Saudi Arabia,website
ORD-100221,2026-03-09 14:14,C00329,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,Website
ORD-100115,2025-06-06 17:14,C00100,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,pakistan,Website
ORD-101437,2025-04-27 16:14,C00016,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,Website
ORD-104846,09/09/2025,C00721,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UAE,Website
ORD-101153,2026-05-26 13:14,C00047,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Kingdom,website
ORD-102629,2026-02-20 07:14,C00010,SKU-1001,Mechanical keyboard,Peripherals,1,,0,United Arab Emirates,Website
ORD-104025,2025-08-20 15:14,C00481,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,UK,marketplace
ORD-103763,2026-09-05 17:14,C00051,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,marketplace
ORD-100867,2026-04-02 09:14,C00029,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,UK,website
ORD-104551,2025-07-28 14:14,C00526,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,website
ORD-104339,2026-05-13 08:14,C00052,SKU-1006,Laptop stand,Accessories,5,"Rs 4,200",0,PK,Website
ORD-102120,2025-03-24 13:14,C00259,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,UAE,website
ORD-105763,2026-07-17 13:14,C00092,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,UK,Website
ORD-102362,2026-05-14 19:14,C00031,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,website
ORD-104125,2025-05-30 19:14,C00018,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Kingdom,retail
ORD-102403,2025-03-24 16:14,C00728,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UK,marketplace
ORD-105693,2025-06-16 15:14,C00028,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,pakistan,marketplace
ORD-103276,2026-01-08 11:14,C00388,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,Website
ORD-105896,2026-08-13 17:14,C00370,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",5,UK,retail
ORD-105768,2025-04-14 19:14,C00011,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,United Kingdom,marketplace
ORD-104912,2026-01-16 07:14,C00400,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UAE,marketplace
ORD-105007,2026-03-13 15:14,C00037,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Pakistan,Website
ORD-101622,27/08/2025,C00836,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,marketplace
ORD-101126,2025-05-17 16:14,C00001,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Arab Emirates,retail
ORD-101739,14/12/2025,C00098,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,UK,retail
ORD-101134,2025-10-18 14:14,C00028,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",5,Pakistan,website
ORD-103832,2025-06-20 08:14,C00023,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,UK,retail
ORD-103440,2026-05-28 11:14,C00613,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",20,PK,marketplace
ORD-102814,2025-07-31 08:14,C00040,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,Saudi Arabia,Website
ORD-103355,2026-03-11 12:14,C00146,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,Website
ORD-104229,2025-09-20 16:14,C00017,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,Website
ORD-103635,2025-04-17 16:14,C00772,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,United Arab Emirates,marketplace
ORD-105033,2026-07-17 08:14,C00274,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",20,Saudi Arabia,marketplace
ORD-102620,2026-04-02 11:14,C00050,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",5,PK,Website
ORD-105122,2025-07-30 13:14,C00044,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,Website
ORD-102275,2025-05-06 07:14,C00652,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,10,Saudi Arabia,website
ORD-100902,2026-06-29 12:14,C00032,SKU-1004,HDMI cable 1.5m,Cables,3,"Rs 1,300",0,UAE,website
ORD-100490,2025-05-27 13:14,C00836,SKU-1006,Laptop stand,Accessories,2,,5,PK,retail
ORD-101382,2025-11-05 16:14,C00333,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UAE,retail
ORD-102715,2025-04-01 07:14,C00854,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,pakistan,retail
ORD-100234,2025-09-23 19:14,C00346,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UAE,website
ORD-100066,2025-09-27 08:14,C00017,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,Pakistan,marketplace
ORD-101509,2026-03-10 12:14,C00017,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,PK,website
ORD-103427,2026-04-09 07:14,C00013,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",20,Pakistan,Website
ORD-100391,2026-07-14 10:14,C00564,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,Pakistan,retail
ORD-100631,2025-07-22 08:14,C00136,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Arab Emirates,Website
ORD-101727,2026-01-19 19:14,C00537,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UAE,retail
ORD-101363,2026-03-26 18:14,C00049,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,Website
ORD-104757,2025-09-13 10:14,C00680,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UAE,retail
